order_id,attribute_id,attribute_name,quantity
175030255,1303620216,Caldo de Gallina Jr.,1
172205038,1303620216,Caldo de Gallina Jr.,1
170923901,1303620216,Caldo de Gallina Jr.,1
180948948,1303620216,Caldo de Gallina Jr.,1
172175108,1303620216,Caldo de Gallina Jr.,1
170872829,1303620216,Caldo de Gallina Jr.,1
176318754,1303620216,Caldo de Gallina Jr.,1
171269780,1303620216,Caldo de Gallina Jr.,1
171909662,1303620216,Caldo de Gallina Jr.,1
174537661,1303620216,Caldo de Gallina Jr.,1
173374765,1303620216,Caldo de Gallina Jr.,1
179332294,1303620216,Caldo de Gallina Jr.,1
174971369,1303620216,Caldo de Gallina Jr.,1
171613783,1303620216,Caldo de Gallina Jr.,1
175442691,1303620216,Caldo de Gallina Jr.,1
178745228,1303620216,Caldo de Gallina Jr.,1
175844961,1303620216,Caldo de Gallina Jr.,1
177031683,1303620216,Caldo de Gallina Jr.,1
175677577,1303620216,Caldo de Gallina Jr.,1
179876156,1303620216,Caldo de Gallina Jr.,1
170899153,1303620216,Caldo de Gallina Jr.,1
177051222,1303620216,Caldo de Gallina Jr.,1
172942574,1303620216,Caldo de Gallina Jr.,1
175674799,1303620216,Caldo de Gallina Jr.,1
174629825,1303620216,Caldo de Gallina Jr.,1
172262087,1283670804,Inca Kola,1
175442976,1283670804,Inca Kola,1
173435694,1283670804,Inca Kola,1
178422162,1283670804,Inca Kola,1
176419078,1283670804,Inca Kola,1
171585508,1283670804,Inca Kola,1
174971361,1283670804,Inca Kola,1
172270144,1283670804,Inca Kola,1
179087931,1283670804,Inca Kola,1
176132234,1283670804,Inca Kola,1
177742550,1283670804,Inca Kola,1
174234738,1283670804,Inca Kola,1
172908064,1283670804,Inca Kola,1
180333662,1283670804,Inca Kola,1
171586073,1283670804,Inca Kola,1
173038993,1283670804,Inca Kola,1
175024636,1283670804,Inca Kola,1
171627072,1283670804,Inca Kola,1
174627777,1283670804,Inca Kola,1
178258004,1283670804,Inca Kola,1
173330658,1283670804,Inca Kola,1
171216443,1283670804,Inca Kola,1
170928164,1283670804,Inca Kola,2
179137839,1283670804,Inca Kola,1
174307881,1283670804,Inca Kola,1
170915064,1283670804,Inca Kola,1
172124872,1283670804,Inca Kola,1
172271390,1283670804,Inca Kola,1
171258507,1283670804,Inca Kola,1
175756621,1283670804,Inca Kola,1
171845933,1283670804,Inca Kola,1
175213814,1283670804,Inca Kola,1
172650969,1283670804,Inca Kola,1
180151326,1283670804,Inca Kola,1
172261817,1283670804,Inca Kola,1
177834814,1283670804,Inca Kola,1
179868291,1283670804,Inca Kola,1
178073642,1283670804,Inca Kola,1
173217585,1283670804,Inca Kola,1
171038360,1283670804,Inca Kola,1
175696726,1283670804,Inca Kola,1
178167667,1283670804,Inca Kola,1
178234396,1283670804,Inca Kola,1
180943250,1283670804,Inca Kola,1
178170779,1283670804,Inca Kola,1
180747531,1283670804,Inca Kola,1
172506477,1283670804,Inca Kola,1
177678111,1283670804,Inca Kola,1
172661768,1283670804,Inca Kola,1
170929736,1283670804,Inca Kola,1
174602054,1283670804,Inca Kola,1
176011431,1283670804,Inca Kola,1
179718545,1283670804,Inca Kola,1
174281084,1283670804,Inca Kola,1
180962918,1283670804,Inca Kola,1
171287768,1283670804,Inca Kola,1
173721474,1283670804,Inca Kola,1
172498567,1283670804,Inca Kola,1
171861891,1283670804,Inca Kola,1
170947007,1283670804,Inca Kola,1
178808905,1283670804,Inca Kola,1
174597815,1283670804,Inca Kola,1
173900510,1283670804,Inca Kola,1
179482481,1283670804,Inca Kola,1
177801703,1283670804,Inca Kola,1
176370797,1283670804,Inca Kola,1
171330333,1283670804,Inca Kola,1
181019880,1283670804,Inca Kola,1
181019429,1283670804,Inca Kola,1
175703172,1283670804,Inca Kola,1
173693444,1283670804,Inca Kola,1
177232943,1283670804,Inca Kola,1
180127141,1283670804,Inca Kola,1
175028365,1283670804,Inca Kola,1
179081608,1283670804,Inca Kola,1
171872784,1283670804,Inca Kola,1
176948888,1283670804,Inca Kola,1
173909716,1283670804,Inca Kola,1
171641461,1283670804,Inca Kola,1
176127779,1283670804,Inca Kola,1
175716074,1283670804,Inca Kola,1
178259259,1283670804,Inca Kola,1
176880383,1283670804,Inca Kola,1
173227829,1283670804,Inca Kola,1
175445632,1283670804,Inca Kola,2
170852509,1283670804,Inca Kola,1
176729606,1283670804,Inca Kola,1
175453783,1283670804,Inca Kola,1
172652142,1283670804,Inca Kola,1
171046201,1283670804,Inca Kola,1
178163135,1283670804,Inca Kola,1
172920200,1283670804,Inca Kola,1
176630551,1283670804,Inca Kola,1
177434459,1283670804,Inca Kola,1
180589480,1283670804,Inca Kola,1
173715694,1283670804,Inca Kola,1
178269672,1283670804,Inca Kola,1
175304734,1283670804,Inca Kola,1
178155148,1283670804,Inca Kola,1
173329530,1283670804,Inca Kola,1
171646972,1283670804,Inca Kola,1
176606883,1283670804,Inca Kola,1
177267939,1283670804,Inca Kola,1
179310228,1283670804,Inca Kola,1
176730606,1283670804,Inca Kola,1
175698537,1283670804,Inca Kola,1
180738259,1283670804,Inca Kola,1
175849838,1283670804,Inca Kola,1
178718179,1283670804,Inca Kola,1
177407959,1283670804,Inca Kola,1
175030882,1283670804,Inca Kola,1
179873991,1283670804,Inca Kola,1
174003179,1283670804,Inca Kola,1
172134092,1283670804,Inca Kola,1
174803328,1283670804,Inca Kola,1
174624138,1283670804,Inca Kola,1
179383213,1283670804,Inca Kola,1
178818755,1283670804,Inca Kola,1
171005449,1283670804,Inca Kola,1
181028681,1283670804,Inca Kola,1
180105795,1283670804,Inca Kola,1
177285921,1283670804,Inca Kola,1
173260076,1283670804,Inca Kola,1
172874463,1283670804,Inca Kola,1
173258142,1283670804,Inca Kola,1
178527556,1283670804,Inca Kola,1
173946705,1283670804,Inca Kola,1
180616041,1283670804,Inca Kola,1
178802193,1283670804,Inca Kola,1
177334408,1283670804,Inca Kola,1
176420245,1283670804,Inca Kola,1
171539492,1283670804,Inca Kola,1
173692309,1283670804,Inca Kola,1
171349358,1283670804,Inca Kola,1
175245600,1283670804,Inca Kola,1
179833218,1283670804,Inca Kola,1
174628797,1283670804,Inca Kola,1
179477700,1283670804,Inca Kola,1
174828422,1283670804,Inca Kola,1
178540981,1283670804,Inca Kola,1
177182009,1283670804,Inca Kola,1
175846726,1283670804,Inca Kola,1
171638145,1283670804,Inca Kola,1
171039823,1283670804,Inca Kola,1
176397435,1283670804,Inca Kola,1
180638251,1283670804,Inca Kola,1
171507494,1283670804,Inca Kola,1
173914963,1283670804,Inca Kola,1
180668713,1283670804,Inca Kola,1
175442417,1283670804,Inca Kola,1
176422610,1283670804,Inca Kola,1
171343788,1283670804,Inca Kola,1
180754239,1283670804,Inca Kola,1
179143041,1283670804,Inca Kola,1
176000369,1283670804,Inca Kola,1
171337233,1283670804,Inca Kola,1
174624928,1283670804,Inca Kola,1
180121340,1283670804,Inca Kola,1
178539344,1283670804,Inca Kola,1
172124495,1283670804,Inca Kola,1
175035999,1283670804,Inca Kola,1
180550237,1283670804,Inca Kola,1
174512193,1303620216,Caldo de Gallina Jr.,1
173998142,1303620216,Caldo de Gallina Jr.,1
172489698,1303620216,Caldo de Gallina Jr.,1
173290486,1303620216,Caldo de Gallina Jr.,1
180590145,1303620216,Caldo de Gallina Jr.,2
176310384,1303620216,Caldo de Gallina Jr.,1
179836295,1303620216,Caldo de Gallina Jr.,1
175690414,1303620216,Caldo de Gallina Jr.,1
175028175,1303620216,Caldo de Gallina Jr.,1
176306545,1303620216,Caldo de Gallina Jr.,1
179146292,1303620216,Caldo de Gallina Jr.,1
178759756,1303620216,Caldo de Gallina Jr.,1
171537612,1303620216,Caldo de Gallina Jr.,1
174630466,1303620216,Caldo de Gallina Jr.,1
170922345,1303620216,Caldo de Gallina Jr.,1
175436913,1303620216,Caldo de Gallina Jr.,1
179468947,1303620216,Caldo de Gallina Jr.,1
175281441,1303620216,Caldo de Gallina Jr.,1
170983263,1303620216,Caldo de Gallina Jr.,1
180554497,1303620216,Caldo de Gallina Jr.,1
176300284,1303620216,Caldo de Gallina Jr.,1
171558452,1303620216,Caldo de Gallina Jr.,1
179404931,1303620216,Caldo de Gallina Jr.,1
180226255,1303620216,Caldo de Gallina Jr.,1
176297207,1303620216,Caldo de Gallina Jr.,1
174629156,1303620216,Caldo de Gallina Jr.,1
172660168,1303620216,Caldo de Gallina Jr.,1
177848115,1303620216,Caldo de Gallina Jr.,3
178716683,1303620216,Caldo de Gallina Jr.,1
176418866,1303620216,Caldo de Gallina Jr.,1
174556877,1303620216,Caldo de Gallina Jr.,1
171644246,1303620216,Caldo de Gallina Jr.,1
171503584,1303620216,Caldo de Gallina Jr.,1
178140408,1303620216,Caldo de Gallina Jr.,1
174301582,1303620216,Caldo de Gallina Jr.,1
172874061,1303620216,Caldo de Gallina Jr.,1
174006640,1303620216,Caldo de Gallina Jr.,1
172636140,1303620216,Caldo de Gallina Jr.,1
173938267,1303620216,Caldo de Gallina Jr.,1
179475461,1303620216,Caldo de Gallina Jr.,1
179698483,1303620216,Caldo de Gallina Jr.,1
179332929,1303620216,Caldo de Gallina Jr.,1
178103911,1303620216,Caldo de Gallina Jr.,1
170881744,1303620216,Caldo de Gallina Jr.,1
175756857,1303620216,Caldo de Gallina Jr.,1
174632794,1303620216,Caldo de Gallina Jr.,1
179877214,1303620216,Caldo de Gallina Jr.,1
172588029,1303620216,Caldo de Gallina Jr.,1
171038874,1303620216,Caldo de Gallina Jr.,1
177237240,1303620216,Caldo de Gallina Jr.,1
171517090,1303620216,Caldo de Gallina Jr.,1
172920515,1303620216,Caldo de Gallina Jr.,1
179790279,1303620216,Caldo de Gallina Jr.,1
177734970,1303620216,Caldo de Gallina Jr.,1
178826414,1303620216,Caldo de Gallina Jr.,1
172254687,1303620216,Caldo de Gallina Jr.,1
179481171,1303620216,Caldo de Gallina Jr.,1
175255924,1303620216,Caldo de Gallina Jr.,1
175434144,1303620216,Caldo de Gallina Jr.,1
174559945,1303620216,Caldo de Gallina Jr.,1
174818187,1303620216,Caldo de Gallina Jr.,1
180152494,1303620216,Caldo de Gallina Jr.,1
172128177,1303620216,Caldo de Gallina Jr.,1
170979488,1303620216,Caldo de Gallina Jr.,1
178410211,1303620216,Caldo de Gallina Jr.,1
173051783,1303620216,Caldo de Gallina Jr.,1
172654079,1303620216,Caldo de Gallina Jr.,1
171543237,1303620216,Caldo de Gallina Jr.,1
173902704,1303620216,Caldo de Gallina Jr.,1
171225807,1303620216,Caldo de Gallina Jr.,2
171494112,1303620216,Caldo de Gallina Jr.,2
177009194,1303620216,Caldo de Gallina Jr.,1
172896305,1303620216,Caldo de Gallina Jr.,1
177705555,1303620216,Caldo de Gallina Jr.,1
177036274,1303620216,Caldo de Gallina Jr.,1
172160444,1303620216,Caldo de Gallina Jr.,1
178726636,1303620216,Caldo de Gallina Jr.,1
173727264,1303620216,Caldo de Gallina Jr.,1
178781404,1303620216,Caldo de Gallina Jr.,1
173055328,1303620216,Caldo de Gallina Jr.,1
171024770,1303620216,Caldo de Gallina Jr.,1
178249176,1303620216,Caldo de Gallina Jr.,1
180640574,1303620216,Caldo de Gallina Jr.,1
177705555,1303620216,Caldo de Gallina Jr.,2
173603276,1303620216,Caldo de Gallina Jr.,1
170894719,1303620216,Caldo de Gallina Jr.,1
179475783,1303620216,Caldo de Gallina Jr.,1
175675713,1303620216,Caldo de Gallina Jr.,1
177434749,1303620216,Caldo de Gallina Jr.,1
173719322,1303620216,Caldo de Gallina Jr.,2
176423814,1303620216,Caldo de Gallina Jr.,1
171346447,1303620216,Caldo de Gallina Jr.,1
170875698,1303620216,Caldo de Gallina Jr.,1
180702649,1303620216,Caldo de Gallina Jr.,1
173588716,1303620216,Caldo de Gallina Jr.,1
180710744,1303620216,Caldo de Gallina Jr.,1
172516281,1303620216,Caldo de Gallina Jr.,1
171633506,1303620216,Caldo de Gallina Jr.,1
170912475,1303620216,Caldo de Gallina Jr.,1
179355839,1303620216,Caldo de Gallina Jr.,1
177827488,1303620216,Caldo de Gallina Jr.,1
176057885,1303620216,Caldo de Gallina Jr.,1
175805286,1303620216,Caldo de Gallina Jr.,1
174996300,1303620216,Caldo de Gallina Jr.,1
174308484,1303620216,Caldo de Gallina Jr.,1
174296288,1303620216,Caldo de Gallina Jr.,1
178210946,1303620216,Caldo de Gallina Jr.,1
172182535,1303620216,Caldo de Gallina Jr.,1
172649485,1303620216,Caldo de Gallina Jr.,1
175452098,1303620216,Caldo de Gallina Jr.,1
179721660,1303620216,Caldo de Gallina Jr.,1
174535033,1303620216,Caldo de Gallina Jr.,1
174485824,1303620216,Caldo de Gallina Jr.,1
173387643,1303620216,Caldo de Gallina Jr.,1
180316601,1303620216,Caldo de Gallina Jr.,1
170881364,1303620216,Caldo de Gallina Jr.,1
175789134,1303620216,Caldo de Gallina Jr.,1
179391718,1303620216,Caldo de Gallina Jr.,1
171573859,1303620216,Caldo de Gallina Jr.,1
178248704,1303620216,Caldo de Gallina Jr.,1
172920200,1303620216,Caldo de Gallina Jr.,1
171533968,1303620216,Caldo de Gallina Jr.,1
174314551,1303620216,Caldo de Gallina Jr.,1
176968211,1303620216,Caldo de Gallina Jr.,1
176409297,1303620216,Caldo de Gallina Jr.,1
179014743,1303620216,Caldo de Gallina Jr.,1
174627042,1303620216,Caldo de Gallina Jr.,1
171933078,1303620216,Caldo de Gallina Jr.,1
176320393,1303620216,Caldo de Gallina Jr.,1
172584616,1303620216,Caldo de Gallina Jr.,1
173999233,1303620216,Caldo de Gallina Jr.,1
173437266,1303620216,Caldo de Gallina Jr.,1
178259808,1303620216,Caldo de Gallina Jr.,1
180744946,1303620216,Caldo de Gallina Jr.,1
175677577,1303620216,Caldo de Gallina Jr.,1
174007366,1303620216,Caldo de Gallina Jr.,1
173999415,1303620216,Caldo de Gallina Jr.,1
178823498,1303620216,Caldo de Gallina Jr.,1
176299142,1303620216,Caldo de Gallina Jr.,1
171029202,1303620216,Caldo de Gallina Jr.,1
177236081,1303620216,Caldo de Gallina Jr.,2
173896903,1303620216,Caldo de Gallina Jr.,1
177047055,1303620216,Caldo de Gallina Jr.,1
171238757,1303620216,Caldo de Gallina Jr.,1
179303429,1303620216,Caldo de Gallina Jr.,1
178822651,1303620216,Caldo de Gallina Jr.,1
172551649,1303620216,Caldo de Gallina Jr.,1
180327558,1303620216,Caldo de Gallina Jr.,1
174496702,1303620216,Caldo de Gallina Jr.,1
171625040,,,
177000492,,,
180319861,,,
173051285,,,
170884191,,,
173037762,,,
178049301,,,
177022520,,,
172654788,,,
176424387,,,
178157153,,,
173419884,,,
179592195,,,
178259685,,,
174934792,,,
172642085,,,
179139322,,,
178422162,,,
172593560,,,
170865114,,,
179482960,,,
175852579,,,
180924365,,,
175208231,,,
173999317,,,
171341889,,,
176609825,,,
180587552,,,
179349811,,,
173243213,,,
178414170,,,
176351449,,,
176124672,,,
177852345,,,
172470736,,,
171860417,,,
178071265,,,
173258338,,,
179848247,,,
178428398,,,
174217177,,,
173245121,,,
171640193,,,
180330815,,,
178095795,,,
176425509,,,
180636896,,,
174313789,,,
174180962,,,
178055127,,,
179671313,,,
176636722,,,
172888791,,,
175242541,,,
172526862,,,
177050804,,,
171334120,,,
177860390,,,
173641173,,,
178120692,,,
178114150,,,
176928721,,,
178251971,,,
177043812,,,
179673262,,,
176046798,,,
175400970,,,
173243414,,,
170876988,,,
170840879,,,
171227682,,,
175847075,,,
179695302,,,
174633129,,,
174289064,,,
173332491,,,
172850365,,,
180754732,,,
179475396,,,
178179715,,,
176300033,,,
176003533,,,
180748405,,,
173601191,,,
175757658,,,
171520918,,,
170881410,,,
176429233,,,
175229476,,,
178405179,,,
177045535,,,
175776161,,,
179703165,,,
176290410,,,
180740989,,,
174907639,,,
176726875,,,
178720345,,,
180319231,,,
174632987,,,
173320168,,,
178524714,,,
180925406,,,
179882689,,,
174314664,,,
176909430,,,
173315531,,,
177662195,,,
173316721,,,
180629335,,,
180742018,,,
174611630,,,
179871620,,,
177859524,,,
179328780,,,
173301139,,,
179672104,,,
180979549,,,
170874018,,,
176021575,,,
174004194,,,
173248343,,,
175710928,,,
174005136,,,
171809231,,,
176409603,,,
180254613,,,
179083186,,,
175011362,,,
171276231,,,
175756621,,,
178233931,,,
171573369,,,
179349513,,,
173317704,,,
172148922,,,
178541441,,,
177666585,,,
176417416,,,
173043764,,,
171934901,,,
170982320,,,
177676506,,,
171314470,,,
176285301,,,
175238826,,,
173342394,,,
180737091,,,
173723317,,,
172945482,,,
173291187,,,
180553416,,,
174630554,,,
178724557,,,
172897549,,,
172640108,,,
170815249,,,
179445026,,,
173603351,,,
175684601,,,
171898943,,,
172898166,,,
175280621,,,
172142046,,,
173347623,,,
177841019,,,
179384046,,,
176320186,,,
177042043,,,
179143288,,,
174201634,,,
173261091,,,
172268462,,,
179481295,,,
172263255,,,
171039336,,,
180687933,,,
175369478,,,
179692231,,,
176982885,,,
171513353,,,
171822931,,,
180597019,,,
170949355,,,
170918265,,,
171509570,,,
177039568,,,
178984377,,,
178262926,,,
176298411,,,
174436750,,,
174627666,,,
171948787,,,
181031950,,,
172260266,,,
179133674,,,
172144843,,,
180153405,,,
172262185,,,
171638308,,,
171258507,,,
179665475,,,
173900267,,,
173905556,,,
178767695,,,
173641230,,,
173342394,,,
174476523,,,
178714356,,,
175247246,,,
171514655,,,
174626237,,,
177371428,,,
179872814,,,
175814927,,,
175331978,,,
177424611,,,
180158300,,,
171938241,,,
179371169,,,
179038044,,,
173364360,,,
176930313,,,
173259303,,,
170845922,,,
171029846,,,
171522249,,,
173899979,,,
180135577,,,
174599834,,,
171862751,,,
173362400,,,
173346719,,,
177393527,,,
172170779,,,
181061947,,,
175301568,,,
176049400,,,
175719880,,,
172849709,,,
179882689,,,
179467530,,,
175449760,,,
172630064,,,
174544968,,,
176080539,,,
181035018,,,
176613806,,,
174290473,,,
172460465,,,
177668759,,,
174007300,,,
179714532,,,
180742116,,,
175457386,,,
173727556,,,
179866606,,,
173607256,,,
173913628,,,
177703061,,,
175842000,,,
177049970,,,
178115773,,,
180922830,,,
171638145,,,
173274760,,,
180735274,,,
174314520,,,
178829567,,,
173251923,,,
180167889,,,
173723980,,,
179481930,,,
170838453,,,
180538157,,,
173297020,,,
171836241,,,
172217089,,,
172477954,,,
174217177,,,
178170779,,,
177777157,,,
171284351,,,
178426768,,,
176610139,,,
178073309,,,
179709254,,,
180099153,,,
171522575,,,
180094989,,,
170962790,,,
174851854,,,
177861444,,,
180217397,,,
173305628,,,
178532375,,,
175749286,,,
178190876,,,
177853549,,,
174509837,,,
179695623,,,
177401401,,,
173262393,,,
170913665,,,
180741565,,,
176604058,,,
171227972,,,
173440561,,,
173647650,,,
172142046,,,
170840783,,,
175028859,,,
171882332,,,
178172769,,,
173578680,,,
174013744,,,
170917984,,,
171483235,,,
171942690,,,
171524059,,,
170877613,,,
179286284,,,
172477976,,,
173255005,,,
179147489,,,
181049693,,,
174190987,,,
180907511,,,
175443618,,,
178723010,,,
172626820,,,
176351449,,,
178138328,,,
173918633,,,
171537979,,,
176392014,,,
173634344,,,
171835944,,,
172238372,,,
174004471,,,
176131639,,,
177813138,,,
176727166,,,
174583521,,,
173727347,,,
176713001,,,
176675630,,,
178828833,,,
179858508,,,
175756621,,,
179731289,,,
174623473,,,
178541321,,,
173216253,,,
179362143,,,
179467778,,,
179771487,,,
171334120,,,
175355613,,,
171314743,,,
175648480,,,
176132138,,,
171941915,,,
172264785,,,
178105880,,,
177046089,,,
175851339,,,
177641996,,,
171339729,,,
174245151,,,
180242182,,,
174733495,,,
176049103,,,
180137725,,,
178473610,,,
171561304,,,
179718545,,,
173908621,,,
171345957,,,
173871209,,,
171216673,,,
178708931,,,
175854788,,,
181056651,,,
173431347,,,
174628498,,,
179790279,,,
173435174,,,
177642809,,,
171944958,,,
172850799,,,
171033089,,,
174921911,,,
176134336,,,
174011727,,,
171631141,,,
176423814,,,
180930983,,,
180914536,,,
179857816,,,
172901752,,,
175702765,,,
176417416,,,
176303453,,,
177688772,,,
178056029,,,
171858340,,,
175255096,,,
178097566,,,
